airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Air India,2019-05-01,Kolkata,Bangalore,12:00:00,11:10:00,1390,2.0,No Info,11148
Vistara,2019-05-27,Bangalore,Delhi,07:00:00,09:40:00,160,0.0,No Info,4668
Spicejet,2019-06-24,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Jet Airways,2019-05-12,Kolkata,Bangalore,06:30:00,16:20:00,590,1.0,In-flight meal not included,10844
Jet Airways,2019-05-09,Kolkata,Bangalore,06:30:00,18:15:00,705,1.0,In-flight meal not included,10844
Jet Airways,2019-03-27,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,In-flight meal not included,6017
Indigo,2019-04-21,Bangalore,Delhi,18:25:00,21:20:00,175,0.0,No Info,4823
Spicejet,2019-06-01,Kolkata,Bangalore,06:55:00,09:30:00,155,0.0,No Info,3873
Indigo,2019-06-24,Kolkata,Bangalore,14:25:00,16:55:00,150,0.0,No Info,4804
Indigo,2019-06-15,Kolkata,Bangalore,17:15:00,19:50:00,155,0.0,No Info,4804
Air India,2019-03-21,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,7934
Jet Airways,2019-03-01,Bangalore,Delhi,08:55:00,16:10:00,435,1.0,No Info,26890
Jet Airways,2019-03-06,Bangalore,Delhi,16:55:00,05:05:00,730,1.0,No Info,16736
Jet Airways,2019-06-09,Kolkata,Bangalore,08:25:00,16:20:00,475,1.0,In-flight meal not included,10844
Jet Airways,2019-04-24,Bangalore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,4544
Air India,2019-04-01,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No Info,2050
Air India,2019-05-18,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,8879
Jet Airways,2019-03-27,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,No Info,5678
Air India,2019-04-01,Kolkata,Bangalore,05:50:00,13:15:00,445,2.0,No Info,5562
Vistara,2019-03-15,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,6627
Jet Airways,2019-05-18,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,16704
Indigo,2019-03-15,Chennai,Kolkata,05:15:00,07:35:00,140,0.0,No Info,4326
Indigo,2019-06-09,Bangalore,Delhi,21:15:00,00:15:00,180,0.0,No Info,3943
Jet Airways,2019-03-24,Kolkata,Bangalore,19:45:00,18:10:00,1345,1.0,In-flight meal not included,10031
Jet Airways,2019-05-27,Delhi,Cochin,13:25:00,12:35:00,1390,2.0,No Info,15129
Indigo,2019-05-18,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,3838
Air India,2019-06-12,Delhi,Cochin,07:10:00,07:40:00,1470,2.0,No Info,12488
Jet Airways,2019-03-27,Delhi,Cochin,09:55:00,18:50:00,535,1.0,No Info,12032
Jet Airways,2019-06-15,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No Info,13376
Jet Airways,2019-05-09,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,No Info,15554
Indigo,2019-05-18,Kolkata,Bangalore,18:05:00,23:30:00,325,1.0,No Info,6704
Spicejet,2019-04-12,Kolkata,Bangalore,17:10:00,19:40:00,150,0.0,No check-in baggage included,3841
Air India,2019-04-01,Kolkata,Bangalore,10:00:00,23:15:00,795,1.0,No Info,7893
Jet Airways,2019-06-27,Delhi,Cochin,15:00:00,19:00:00,1680,1.0,In-flight meal not included,10262
Spicejet,2019-05-21,Bangalore,Delhi,21:10:00,00:05:00,175,0.0,No Info,3625
Indigo,2019-03-18,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,3175
Indigo,2019-06-15,Kolkata,Bangalore,22:15:00,00:50:00,155,0.0,No Info,4804
Air India,2019-05-21,Delhi,Cochin,20:15:00,19:15:00,1380,2.0,No Info,13381
Jet Airways,2019-06-21,Bangalore,Delhi,17:45:00,20:45:00,180,0.0,No Info,8541
Multiple Carriers,2019-05-15,Delhi,Cochin,15:05:00,01:30:00,625,2.0,No Info,16840
Jet Airways,2019-03-27,Delhi,Cochin,02:15:00,18:50:00,995,1.0,In-flight meal not included,6017
Air India,2019-05-15,Kolkata,Bangalore,09:25:00,05:25:00,1200,2.0,No Info,14687
Multiple Carriers,2019-03-06,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No Info,15353
Air India,2019-05-06,Kolkata,Bangalore,09:25:00,07:55:00,1350,1.0,No Info,8366
Jet Airways,2019-06-09,Delhi,Cochin,22:50:00,19:00:00,1210,1.0,In-flight meal not included,10262
Jet Airways,2019-06-09,Kolkata,Bangalore,09:35:00,22:05:00,750,1.0,In-flight meal not included,13994
Indigo,2019-03-27,Kolkata,Bangalore,15:20:00,17:55:00,155,0.0,No Info,5198
Air India,2019-05-15,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,6094
Jet Airways,2019-05-09,Kolkata,Bangalore,08:25:00,04:40:00,1215,1.0,In-flight meal not included,8586
Jet Airways,2019-03-21,Delhi,Cochin,11:30:00,18:50:00,440,1.0,No Info,13244
Jet Airways,2019-05-09,Kolkata,Bangalore,20:00:00,04:40:00,520,1.0,No Info,13941
Jet Airways,2019-06-27,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,10262
Jet Airways,2019-05-18,Delhi,Cochin,14:35:00,04:25:00,830,2.0,In-flight meal not included,13848
Jet Airways,2019-04-03,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,2071
Air India,2019-03-21,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,3100
Jet Airways,2019-03-12,Bangalore,Delhi,22:55:00,15:15:00,980,1.0,In-flight meal not included,11087
Goair,2019-04-27,Bangalore,Delhi,07:45:00,10:40:00,175,0.0,No Info,5048
Air Asia,2019-03-03,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No Info,13474
Air India,2019-04-03,Kolkata,Bangalore,09:10:00,04:40:00,1170,2.0,No Info,4647
Jet Airways,2019-05-12,Kolkata,Bangalore,06:30:00,19:50:00,800,1.0,In-flight meal not included,8586
Air India,2019-05-01,Kolkata,Bangalore,10:00:00,16:15:00,375,1.0,No Info,10203
Indigo,2019-05-09,Kolkata,Bangalore,15:30:00,18:05:00,155,0.0,No Info,4804
Jet Airways,2019-06-12,Kolkata,Bangalore,09:35:00,21:05:00,690,1.0,No Info,12692
Indigo,2019-05-15,Kolkata,Bangalore,20:20:00,22:55:00,155,0.0,No Info,4804
Indigo,2019-05-21,Bangalore,Delhi,20:00:00,22:50:00,170,0.0,No Info,4823
Air India,2019-04-12,Bangalore,Delhi,13:20:00,16:10:00,170,0.0,No Info,5911
Indigo,2019-05-18,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4392
Jet Airways,2019-05-21,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,15129
Air India,2019-05-21,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No Info,11543
Air India,2019-06-09,Kolkata,Bangalore,09:50:00,21:05:00,675,1.0,No Info,7662
Indigo,2019-06-15,Delhi,Cochin,08:35:00,16:10:00,455,1.0,No Info,6442
Multiple Carriers,2019-06-06,Delhi,Cochin,09:45:00,22:30:00,765,1.0,No Info,9646
Air India,2019-05-01,Kolkata,Bangalore,05:50:00,16:15:00,2065,2.0,No Info,10991
Indigo,2019-04-18,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,6015
Jet Airways,2019-06-12,Kolkata,Bangalore,17:00:00,09:45:00,1005,1.0,No Info,12692
Jet Airways,2019-05-21,Delhi,Cochin,19:45:00,12:35:00,1010,1.0,In-flight meal not included,12898
Jet Airways,2019-05-01,Kolkata,Bangalore,08:25:00,18:15:00,590,1.0,In-flight meal not included,10844
Multiple Carriers,2019-06-24,Delhi,Cochin,14:00:00,21:00:00,420,1.0,No Info,13587
Indigo,2019-03-03,Delhi,Cochin,08:25:00,21:00:00,755,1.0,No Info,14871
Indigo,2019-04-12,Bangalore,Delhi,18:25:00,21:20:00,175,0.0,No Info,4990
Indigo,2019-03-21,Bangalore,Delhi,13:40:00,18:35:00,295,1.0,No Info,7166
Indigo,2019-05-21,Kolkata,Bangalore,06:20:00,10:20:00,240,1.0,No Info,4226
Air India,2019-04-03,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Spicejet,2019-04-21,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No check-in baggage included,4807
Goair,2019-05-21,Delhi,Cochin,07:25:00,13:20:00,355,1.0,No Info,5842
Air Asia,2019-03-03,Bangalore,Delhi,23:25:00,02:10:00,165,0.0,No Info,6135
Indigo,2019-04-21,Kolkata,Bangalore,14:25:00,16:55:00,150,0.0,No Info,5644
Jet Airways,2019-03-21,Mumbai,Hyderabad,03:05:00,04:25:00,80,0.0,No Info,5678
Jet Airways,2019-06-06,Delhi,Cochin,19:45:00,04:25:00,520,1.0,No Info,14714
Jet Airways,2019-06-12,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No Info,13376
Jet Airways,2019-06-09,Kolkata,Bangalore,17:00:00,19:10:00,1570,1.0,No Info,12692
Jet Airways,2019-03-27,Delhi,Cochin,11:30:00,18:50:00,440,1.0,No Info,12242
Air India,2019-06-03,Delhi,Cochin,20:15:00,19:15:00,1380,2.0,No Info,13381
Jet Airways,2019-05-18,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,12373
Air India,2019-03-21,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No Info,6482
Goair,2019-06-01,Bangalore,Delhi,11:40:00,14:30:00,170,0.0,No Info,3898
Air India,2019-05-21,Bangalore,Delhi,10:00:00,12:45:00,165,0.0,No Info,6961
Air India,2019-06-27,Delhi,Cochin,12:00:00,07:40:00,1180,2.0,No Info,9653
Jet Airways,2019-04-03,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,8040
Air India,2019-06-09,Delhi,Cochin,20:00:00,19:15:00,1395,1.0,No Info,8372
Vistara,2019-05-06,Bangalore,Delhi,09:45:00,12:35:00,170,0.0,No Info,4668
Goair,2019-06-27,Delhi,Cochin,07:00:00,12:55:00,355,1.0,No Info,5281
Air India,2019-06-24,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,4667
Air India,2019-05-09,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,7480
Indigo,2019-05-06,Kolkata,Bangalore,09:35:00,12:20:00,165,0.0,No Info,4804
Multiple Carriers,2019-03-27,Delhi,Cochin,07:00:00,15:30:00,510,1.0,No Info,6148
Jet Airways,2019-06-01,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,No Info,5678
Indigo,2019-06-27,Delhi,Cochin,16:10:00,22:30:00,380,1.0,No Info,6412
Jet Airways,2019-06-12,Delhi,Cochin,14:35:00,12:35:00,1320,2.0,In-flight meal not included,10919
Air India,2019-03-06,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No Info,5462
Indigo,2019-06-12,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No Info,6093
Vistara,2019-06-21,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,6216
Jet Airways,2019-03-21,Delhi,Cochin,19:15:00,18:50:00,1415,2.0,In-flight meal not included,8938
Jet Airways,2019-03-09,Delhi,Cochin,13:55:00,04:25:00,870,2.0,No Info,17229
Spicejet,2019-06-06,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No Info,5583
Spicejet,2019-05-15,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,3597
Air India,2019-06-24,Delhi,Cochin,20:15:00,19:15:00,1380,2.0,No Info,13381
Jet Airways,2019-06-12,Kolkata,Bangalore,06:30:00,04:40:00,1330,1.0,No Info,12739
Jet Airways,2019-06-12,Delhi,Cochin,14:35:00,12:35:00,1320,2.0,No Info,13376
Multiple Carriers,2019-03-09,Delhi,Cochin,07:05:00,22:20:00,915,1.0,No Info,6916
Air India,2019-06-24,Delhi,Cochin,16:55:00,19:15:00,1580,2.0,No Info,13381
Indigo,2019-06-24,Mumbai,Hyderabad,21:20:00,22:50:00,90,0.0,No Info,2227
Jet Airways,2019-05-09,Kolkata,Bangalore,16:30:00,23:35:00,425,1.0,No Info,14781
Indigo,2019-05-09,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,4392
Air India,2019-06-03,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No Info,12436
Jet Airways,2019-06-03,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,10262
Jet Airways,2019-05-21,Kolkata,Bangalore,14:05:00,22:35:00,510,1.0,In-flight meal not included,10844
Air India,2019-06-09,Kolkata,Bangalore,09:25:00,05:25:00,1200,2.0,No Info,13007
Multiple Carriers,2019-06-27,Delhi,Cochin,06:00:00,19:15:00,795,1.0,In-flight meal not included,7268
Jet Airways,2019-05-18,Kolkata,Bangalore,09:35:00,21:05:00,690,1.0,No Info,14151
Air India,2019-05-06,Bangalore,Delhi,10:00:00,12:45:00,165,0.0,No Info,5228
Multiple Carriers,2019-03-21,Delhi,Cochin,09:00:00,15:30:00,390,1.0,No Info,8307
Jet Airways,2019-04-21,Bangalore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,4544
Jet Airways,2019-06-12,Kolkata,Bangalore,21:10:00,04:40:00,450,1.0,No Info,12739
Jet Airways,2019-06-15,Delhi,Cochin,21:25:00,12:35:00,910,2.0,In-flight meal not included,9905
Jet Airways,2019-05-21,Kolkata,Bangalore,20:00:00,04:40:00,520,1.0,No Info,14781
Jet Airways,2019-06-15,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,10262
Indigo,2019-03-06,Delhi,Cochin,16:00:00,01:35:00,575,1.0,No Info,14871
Jet Airways,2019-05-27,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,12898
Air India,2019-03-03,Bangalore,Delhi,17:25:00,08:45:00,920,2.0,No Info,11570
Indigo,2019-05-03,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,3597
Vistara,2019-06-09,Kolkata,Bangalore,07:10:00,20:20:00,790,1.0,No Info,9555
Indigo,2019-05-03,Bangalore,Delhi,22:10:00,01:00:00,170,0.0,No Info,4284
Vistara,2019-06-12,Bangalore,Delhi,21:00:00,23:50:00,170,0.0,No Info,4668
Indigo,2019-03-06,Delhi,Cochin,08:35:00,22:20:00,825,1.0,No Info,7514
Indigo,2019-04-01,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No Info,5164
Jet Airways,2019-05-27,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,12898
Indigo,2019-06-01,Kolkata,Bangalore,09:35:00,12:10:00,155,0.0,No Info,4804
Air India,2019-03-12,Kolkata,Bangalore,14:15:00,16:45:00,150,0.0,No Info,5747
Air India,2019-06-01,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,9929
Air India,2019-05-15,Kolkata,Bangalore,05:50:00,12:30:00,1840,2.0,No Info,12723
Jet Airways,2019-05-09,Kolkata,Bangalore,20:25:00,14:25:00,1080,1.0,In-flight meal not included,9314
Jet Airways,2019-06-03,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,In-flight meal not included,11507
Indigo,2019-04-15,Bangalore,Delhi,16:55:00,19:55:00,180,0.0,No Info,4823
Indigo,2019-05-24,Bangalore,Delhi,23:30:00,02:20:00,170,0.0,No Info,4591
Jet Airways,2019-05-03,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,4995
Jet Airways,2019-03-01,Bangalore,Delhi,22:50:00,07:40:00,530,1.0,No Info,26890
Jet Airways,2019-05-18,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,In-flight meal not included,12373
Air India,2019-05-15,Kolkata,Bangalore,05:50:00,08:55:00,1625,2.0,No Info,12723
Jet Airways,2019-05-09,Kolkata,Bangalore,06:30:00,10:05:00,1655,1.0,In-flight meal not included,8586
Air India,2019-05-15,Kolkata,Bangalore,20:30:00,20:25:00,1435,1.0,No Info,10203
Jet Airways,2019-05-21,Kolkata,Bangalore,06:30:00,18:15:00,705,1.0,In-flight meal not included,10844
Spicejet,2019-03-24,Bangalore,Delhi,20:30:00,23:20:00,170,0.0,No check-in baggage included,5469
Spicejet,2019-04-15,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No Info,5583
Goair,2019-03-24,Kolkata,Bangalore,06:35:00,14:25:00,470,1.0,No Info,4773
Multiple Carriers,2019-06-01,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No Info,11098
Spicejet,2019-04-01,Bangalore,Delhi,09:30:00,12:20:00,170,0.0,No Info,3971
Jet Airways,2019-03-12,Bangalore,Delhi,08:55:00,23:00:00,845,1.0,No Info,13817
Multiple Carriers,2019-05-15,Delhi,Cochin,10:20:00,19:00:00,520,1.0,No Info,9794
Spicejet,2019-05-15,Bangalore,Delhi,09:30:00,12:20:00,170,0.0,No Info,4423
Vistara,2019-05-01,Kolkata,Bangalore,20:20:00,20:20:00,1440,1.0,No Info,8610
Multiple Carriers,2019-06-24,Delhi,Cochin,11:40:00,19:00:00,440,1.0,In-flight meal not included,10791
Jet Airways,2019-06-12,Kolkata,Bangalore,09:35:00,23:35:00,840,1.0,No Info,12692
Indigo,2019-06-24,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,3597
Jet Airways,2019-05-21,Kolkata,Bangalore,17:00:00,14:25:00,1285,1.0,In-flight meal not included,9314
Indigo,2019-06-27,Bangalore,Delhi,07:10:00,10:05:00,175,0.0,No Info,4823
Air India,2019-06-27,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No Info,7480
Air India,2019-03-09,Bangalore,Delhi,17:00:00,03:40:00,640,1.0,No Info,8767
Goair,2019-05-18,Bangalore,Delhi,07:45:00,10:40:00,175,0.0,No Info,4239
Jet Airways,2019-05-09,Kolkata,Bangalore,16:30:00,09:20:00,1010,1.0,In-flight meal not included,9663
Spicejet,2019-05-03,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,3543
Jet Airways,2019-05-01,Kolkata,Bangalore,08:25:00,20:45:00,740,1.0,In-flight meal not included,10844
Spicejet,2019-03-03,Delhi,Cochin,06:10:00,11:20:00,310,1.0,No Info,9748
Air India,2019-06-06,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No Info,6587
Air India,2019-03-06,Bangalore,Delhi,08:15:00,11:20:00,1625,2.0,No Info,13942
Vistara,2019-05-06,Kolkata,Bangalore,17:00:00,09:05:00,965,1.0,No Info,8137
Air Asia,2019-06-12,Bangalore,Delhi,11:10:00,13:55:00,165,0.0,No Info,3383
Multiple Carriers,2019-05-09,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No Info,34273
Indigo,2019-05-24,Kolkata,Bangalore,08:10:00,13:00:00,290,1.0,No Info,5069
Jet Airways,2019-03-06,Bangalore,Delhi,21:25:00,05:05:00,460,1.0,No Info,19225
Multiple Carriers,2019-05-27,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No Info,11264
Vistara,2019-03-24,Bangalore,Delhi,07:00:00,09:40:00,160,0.0,No Info,4878
Jet Airways,2019-04-27,Bangalore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,4544
Jet Airways,2019-04-01,Kolkata,Bangalore,09:35:00,19:10:00,575,1.0,No Info,11467
Jet Airways,2019-06-21,Mumbai,Hyderabad,08:45:00,10:15:00,90,0.0,No Info,8040
Spicejet,2019-05-24,Kolkata,Bangalore,17:10:00,19:40:00,150,0.0,No Info,4174
Jet Airways,2019-06-06,Kolkata,Bangalore,18:55:00,20:45:00,1550,1.0,No Info,14571
Indigo,2019-03-27,Chennai,Kolkata,05:15:00,07:35:00,140,0.0,No Info,4326
Spicejet,2019-03-27,Delhi,Cochin,15:55:00,21:55:00,360,1.0,No Info,5111
Air Asia,2019-04-24,Bangalore,Delhi,04:55:00,07:45:00,170,0.0,No Info,3383
Multiple Carriers,2019-03-03,Delhi,Cochin,15:25:00,01:35:00,610,1.0,No Info,15147
Air Asia,2019-05-21,Kolkata,Bangalore,19:55:00,22:25:00,150,0.0,No Info,4107
Jet Airways,2019-05-06,Kolkata,Bangalore,20:00:00,09:20:00,800,1.0,No Info,14388
Spicejet,2019-05-21,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No check-in baggage included,1965
Air India,2019-03-03,Bangalore,Delhi,10:30:00,22:55:00,745,1.0,No Info,11003
Multiple Carriers,2019-06-12,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,14848
Jet Airways,2019-06-01,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No Info,13376
Air Asia,2019-06-01,Delhi,Cochin,16:45:00,22:25:00,340,1.0,No Info,11410
Goair,2019-04-27,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,5140
Jet Airways,2019-06-24,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,10262
Jet Airways,2019-06-24,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,In-flight meal not included,10368
Air India,2019-05-21,Kolkata,Bangalore,08:20:00,23:15:00,895,2.0,No Info,13164
Air Asia,2019-06-06,Kolkata,Bangalore,06:50:00,10:30:00,220,1.0,No Info,6857
Indigo,2019-06-27,Bangalore,Delhi,13:00:00,15:50:00,170,0.0,No Info,3943
Jet Airways,2019-06-09,Kolkata,Bangalore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,10844
Jet Airways,2019-05-18,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,No Info,15554
Indigo,2019-05-12,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,2754
Jet Airways,2019-03-21,Bangalore,Delhi,08:00:00,15:15:00,435,1.0,In-flight meal not included,7832
Vistara,2019-05-18,Kolkata,Bangalore,20:20:00,10:45:00,865,1.0,No Info,9187
Indigo,2019-03-09,Bangalore,Delhi,18:55:00,21:45:00,170,0.0,No Info,6860
Vistara,2019-05-12,Bangalore,Delhi,11:30:00,14:20:00,170,0.0,No Info,4668
Spicejet,2019-06-27,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,3597
Multiple Carriers,2019-04-09,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No Info,6481
Multiple Carriers,2019-05-27,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,13587
Air India,2019-06-12,Kolkata,Bangalore,12:00:00,18:30:00,1830,2.0,No Info,9416
Air India,2019-05-15,Delhi,Cochin,13:30:00,08:15:00,1125,1.0,No Info,10671
Indigo,2019-05-06,Bangalore,Delhi,06:05:00,08:50:00,165,0.0,No Info,4423
Vistara,2019-05-15,Kolkata,Bangalore,20:20:00,20:20:00,1440,1.0,No Info,8610
Jet Airways,2019-05-18,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,15554
Vistara,2019-03-24,Kolkata,Bangalore,07:10:00,22:10:00,900,1.0,No Info,12942
Indigo,2019-04-24,Kolkata,Bangalore,11:30:00,14:05:00,155,0.0,No Info,4804
Air India,2019-06-15,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,7480
Jet Airways,2019-05-24,Kolkata,Bangalore,18:55:00,08:15:00,800,1.0,No Info,13731
Spicejet,2019-06-09,Bangalore,Delhi,05:55:00,08:35:00,160,0.0,No Info,3625
Jet Airways,2019-06-09,Kolkata,Bangalore,06:30:00,23:35:00,1025,1.0,No Info,14571
Indigo,2019-03-03,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,7295
Air India,2019-04-01,Kolkata,Bangalore,09:50:00,21:05:00,675,1.0,No Info,8030
Jet Airways,2019-03-21,Bangalore,Delhi,09:45:00,14:25:00,280,1.0,In-flight meal not included,7280
Air India,2019-06-18,Mumbai,Hyderabad,15:00:00,16:25:00,85,0.0,No Info,3100
Air India,2019-05-21,Kolkata,Bangalore,19:00:00,11:05:00,965,1.0,No Info,6117
Indigo,2019-05-18,Delhi,Cochin,14:20:00,22:30:00,490,1.0,No Info,7640
Vistara,2019-04-12,Bangalore,Delhi,21:00:00,23:50:00,170,0.0,No Info,5613
Jet Airways,2019-05-18,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,15318
Multiple Carriers,2019-03-09,Delhi,Cochin,06:40:00,19:45:00,785,1.0,No Info,12615
Jet Airways,2019-05-21,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No Info,15129
Jet Airways,2019-05-09,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,No Info,8040
Indigo,2019-04-06,Kolkata,Bangalore,15:15:00,20:30:00,315,1.0,No Info,4268
Spicejet,2019-06-12,Kolkata,Bangalore,06:55:00,09:30:00,155,0.0,No check-in baggage included,3841
Indigo,2019-06-15,Delhi,Cochin,15:10:00,20:00:00,290,1.0,No Info,6147
Jet Airways,2019-05-18,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,No Info,5678
Multiple Carriers,2019-03-09,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,13082
Jet Airways,2019-03-09,Delhi,Cochin,19:15:00,18:50:00,1415,1.0,In-flight meal not included,14053
Multiple Carriers,2019-05-15,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,13727
Jet Airways,2019-06-06,Kolkata,Bangalore,09:35:00,09:45:00,1450,1.0,In-flight meal not included,10539
Jet Airways,2019-05-12,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No Info,9564
Indigo,2019-05-18,Kolkata,Bangalore,04:40:00,07:15:00,155,0.0,No Info,4804
Indigo,2019-05-01,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,8542
Multiple Carriers,2019-06-27,Delhi,Cochin,10:20:00,19:00:00,520,1.0,No Info,11264
Jet Airways,2019-06-21,Bangalore,Delhi,06:00:00,08:45:00,165,0.0,No Info,8016
Air India,2019-05-27,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No Info,7480
Jet Airways,2019-03-01,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,10875
Jet Airways,2019-04-18,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No Info,9564
Air India,2019-03-18,Bangalore,Delhi,11:05:00,22:10:00,665,2.0,No Info,10846
Indigo,2019-06-27,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,5684
Indigo,2019-06-24,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No Info,6838
Multiple Carriers,2019-06-01,Delhi,Cochin,10:35:00,19:00:00,505,1.0,No Info,11200
Jet Airways,2019-06-24,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,No Info,13292
Air India,2019-03-24,Kolkata,Bangalore,14:35:00,14:35:00,1440,1.0,No Info,6241
Multiple Carriers,2019-03-21,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,13378
Vistara,2019-06-06,Kolkata,Bangalore,17:00:00,18:50:00,1550,1.0,No Info,8820
Multiple Carriers,2019-05-18,Delhi,Cochin,15:05:00,01:30:00,625,2.0,No Info,16840
Jet Airways,2019-06-12,Kolkata,Bangalore,08:25:00,19:50:00,685,1.0,No Info,13626
Jet Airways,2019-04-01,Kolkata,Bangalore,20:00:00,20:45:00,1485,1.0,In-flight meal not included,7064
Jet Airways,2019-06-15,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,In-flight meal not included,10368
Jet Airways,2019-06-24,Bangalore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,5769
Air India,2019-05-27,Kolkata,Bangalore,20:45:00,23:20:00,155,0.0,No Info,4145
Air India,2019-03-03,Bangalore,Delhi,13:20:00,16:10:00,170,0.0,No Info,10216
